SynId,NeuronType,NeuronId,SynType,UMAP_1,UMAP_2,Cluster,clusterid
112,parvalbumin,pv3,as,0.4695772,5.634772,2,pv
113,parvalbumin,pv3,as,-1.0890226,4.4488244,2,pv
114,parvalbumin,pv3,as,1.4742075,4.586997,2,pv
115,parvalbumin,pv3,as,-1.2649599,4.1277747,2,pv
116,parvalbumin,pv3,as,-1.1391023,3.8751235,2,pv
117,parvalbumin,pv3,as,0.45150346,3.4123487,2,pv
118,parvalbumin,pv3,as,-1.2804737,3.9685848,2,pv
119,parvalbumin,pv3,as,0.10015694,3.2185266,2,pv
120,parvalbumin,pv3,as,2.2209673,3.4566262,2,pv
121,parvalbumin,pv3,as,0.34726644,3.2361295,2,pv
122,parvalbumin,pv3,as,-1.3120761,3.6976876,2,pv
123,parvalbumin,pv3,as,-0.1121073,3.1831276,2,pv
124,parvalbumin,pv3,as,-0.017864345,3.1106963,2,pv
17,parvalbumin,pv3,ss,0.12357354,3.138303,2,pv
18,parvalbumin,pv3,ss,2.1048,3.2258308,2,pv
125,parvalbumin,pv3,as,-0.7709415,2.7835195,2,pv
126,parvalbumin,pv3,as,0.43488452,2.9956422,2,pv
127,parvalbumin,pv3,as,2.0326266,3.1551907,2,pv
128,parvalbumin,pv3,as,-1.1510862,2.4247735,2,pv
129,parvalbumin,pv3,as,-1.1355137,2.3510277,2,pv
130,parvalbumin,pv3,as,-1.5951523,1.892262,2,pv
131,parvalbumin,pv3,as,-1.9625398,1.8677436,2,pv
132,parvalbumin,pv3,as,-1.9550992,1.6700523,2,pv
133,parvalbumin,pv3,as,1.0270116,2.6397254,2,pv
134,parvalbumin,pv3,as,-2.2479439,1.6932399,2,pv
135,parvalbumin,pv3,as,0.89940244,2.5762904,2,pv
19,parvalbumin,pv3,ss,-1.6782924,1.4365835,2,pv
136,parvalbumin,pv3,as,1.3460143,2.6919532,2,pv
137,parvalbumin,pv3,as,-1.9626024,1.2372124,2,pv
138,parvalbumin,pv3,as,-2.1806514,1.0924177,2,pv
139,parvalbumin,pv3,as,-1.9659238,1.1115512,2,pv
140,parvalbumin,pv3,as,-1.8497174,1.0462519,2,pv
141,parvalbumin,pv3,as,1.24545,2.491461,2,pv
142,parvalbumin,pv3,as,1.8182229,2.7941008,2,pv
143,parvalbumin,pv3,as,1.3630954,2.4995334,2,pv
144,parvalbumin,pv3,as,1.5944315,2.5795608,2,pv
145,parvalbumin,pv3,as,-3.7498076,-2.7946305,1,pv
146,parvalbumin,pv3,as,1.3796827,2.3740983,2,pv
147,parvalbumin,pv3,as,-2.8407652,0.39739358,2,pv
148,parvalbumin,pv3,as,-3.8585694,-3.1705258,1,pv
149,parvalbumin,pv3,as,-3.9365957,-3.4506636,1,pv
150,parvalbumin,pv3,as,-3.867967,-2.9246995,1,pv
151,parvalbumin,pv3,as,-3.9478378,-2.7709804,1,pv
152,parvalbumin,pv3,as,-4.0194297,-2.7259817,1,pv
153,parvalbumin,pv3,as,-4.0322638,-3.727457,1,pv
154,parvalbumin,pv3,as,1.4821044,2.2446523,2,pv
155,parvalbumin,pv3,as,-4.0857625,-2.8307052,1,pv
156,parvalbumin,pv3,as,-3.9594336,-2.7432175,1,pv
157,parvalbumin,pv3,as,-4.102843,-3.1180203,1,pv
158,parvalbumin,pv3,as,-4.06025,-3.2152677,1,pv
159,parvalbumin,pv3,as,-4.2331495,-3.0036063,1,pv
160,parvalbumin,pv3,as,-4.1661983,-3.8953578,1,pv
161,parvalbumin,pv3,as,-4.1402655,-3.0830386,1,pv
162,parvalbumin,pv3,as,-4.2604885,-3.9716966,1,pv
21,parvalbumin,pv3,ss,-4.1492276,-3.249239,1,pv
163,parvalbumin,pv3,as,-4.26092,-3.240006,1,pv
22,parvalbumin,pv3,ss,-4.2220883,-3.9904091,1,pv
164,parvalbumin,pv3,as,-4.3057694,-3.1732361,1,pv
165,parvalbumin,pv3,as,-4.279027,-4.076438,1,pv
166,parvalbumin,pv3,as,-4.2876782,-3.950828,1,pv
167,parvalbumin,pv3,as,-4.054106,-2.9156327,1,pv
168,parvalbumin,pv3,as,-4.9848595,-4.5021534,1,pv
169,parvalbumin,pv3,as,-4.887028,-4.5017023,1,pv
170,parvalbumin,pv3,as,-4.4833694,-4.7719293,1,pv
171,parvalbumin,pv3,as,-5.142188,-4.729833,1,pv
172,parvalbumin,pv3,as,-5.299249,-4.837815,1,pv
173,parvalbumin,pv3,as,-4.7269673,-4.7539577,1,pv
174,parvalbumin,pv3,as,-4.537627,-4.8099856,1,pv
175,parvalbumin,pv3,as,-5.245445,-4.904935,1,pv
176,parvalbumin,pv3,as,-4.7995405,-4.886258,1,pv
177,parvalbumin,pv3,as,-5.267692,-4.9410214,1,pv
178,parvalbumin,pv3,as,-5.364542,-4.941839,1,pv
23,parvalbumin,pv3,ss,-5.316462,-5.0398774,1,pv
179,parvalbumin,pv3,as,-5.1669765,-5.122837,1,pv
180,parvalbumin,pv3,as,-4.6214013,-5.074757,1,pv
181,parvalbumin,pv3,as,-5.4587255,-5.1510787,1,pv
182,parvalbumin,pv3,as,-4.9359307,-5.146732,1,pv
183,parvalbumin,pv3,as,-4.612682,-5.1609273,1,pv
184,parvalbumin,pv3,as,-5.4850388,-5.109884,1,pv
185,parvalbumin,pv3,as,-5.3460684,-5.3078,1,pv
186,parvalbumin,pv3,as,-5.4352765,-5.3290133,1,pv
187,parvalbumin,pv3,as,-5.497743,-5.24047,1,pv
188,parvalbumin,pv3,as,-4.7286706,-5.397958,1,pv
189,parvalbumin,pv3,as,-5.089736,-5.6147814,1,pv
190,parvalbumin,pv3,as,-5.3939905,-5.539365,1,pv
191,parvalbumin,pv3,as,-4.8502736,-5.4844475,1,pv
192,parvalbumin,pv3,as,-5.0822396,-5.696808,1,pv
193,parvalbumin,pv3,as,-4.958163,-5.60459,1,pv
194,parvalbumin,pv3,as,-5.105885,-5.6986485,1,pv
24,parvalbumin,pv3,ss,-5.367631,-5.5530596,1,pv
195,parvalbumin,pv3,as,-5.511031,-5.645786,1,pv
196,parvalbumin,pv3,as,-5.5158553,-5.948755,1,pv
197,parvalbumin,pv3,as,-5.585852,-5.8484025,1,pv
198,parvalbumin,pv3,as,-5.4560456,-6.0791345,1,pv
199,parvalbumin,pv3,as,-5.309965,-6.013289,1,pv
200,parvalbumin,pv3,as,-5.4520607,-6.134855,1,pv
201,parvalbumin,pv3,as,-5.5964136,-6.214193,1,pv
202,parvalbumin,pv3,as,-5.5908194,-6.2793155,1,pv
25,parvalbumin,pv3,ss,-5.8634276,-6.950995,1,pv
203,parvalbumin,pv3,as,-5.7616243,-6.8642726,1,pv
204,parvalbumin,pv3,as,-5.770034,-6.8808208,1,pv
205,parvalbumin,pv3,as,-5.866646,-7.0169663,1,pv
206,parvalbumin,pv3,as,-5.815601,-6.9811378,1,pv
26,parvalbumin,pv3,ss,-5.8700724,-7.03752,1,pv
207,parvalbumin,pv3,as,-5.9012637,-7.301961,1,pv
208,parvalbumin,pv3,as,-5.965885,-7.4190464,1,pv
209,parvalbumin,pv3,as,-5.929469,-7.3305454,1,pv
210,parvalbumin,pv3,as,-5.9702864,-7.4759107,1,pv
211,parvalbumin,pv3,as,-5.9852896,-7.3606644,1,pv
212,parvalbumin,pv3,as,-5.9868193,-7.3133545,1,pv
213,parvalbumin,pv3,as,-6.047812,-7.7411346,1,pv
214,parvalbumin,pv3,as,-6.0557218,-7.4506707,1,pv
215,parvalbumin,pv3,as,-6.025901,-7.839824,1,pv
216,parvalbumin,pv3,as,-6.1155615,-7.865617,1,pv
217,parvalbumin,pv3,as,-6.146751,-7.9499626,1,pv
218,parvalbumin,pv3,as,-6.195217,-7.9390316,1,pv
219,parvalbumin,pv3,as,-6.176733,-8.005506,1,pv
220,parvalbumin,pv3,as,-6.147774,-7.9483027,1,pv
221,parvalbumin,pv3,as,-6.10141,-7.606782,1,pv
222,parvalbumin,pv3,as,-6.180338,-7.9800906,1,pv
223,parvalbumin,pv3,as,-6.1231284,-7.9968696,1,pv
225,parvalbumin,pv3,as,-6.151688,-7.952899,1,pv
